Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2015,Toyota,TOYOTA,TACOMA 4WD,4.0,6,Auto,16,21,18,Naturally Aspirated,Automatic,5,Part-time 4-Wheel Drive,Small Pick-up Trucks 4WD,8/4/2014,557,428,499
2015,Toyota,TOYOTA,TACOMA 4WD,4.0,6,Manual,15,19,17,Naturally Aspirated,Manual,6,Part-time 4-Wheel Drive,Small Pick-up Trucks 4WD,8/4/2014,571,463,523
2015,General Motors,Chevrolet,K15 SILVERADO 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard Pick-up Trucks 4WD,1/6/2014,562,403,490
2015,General Motors,GMC,K15 SIERRA 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard Pick-up Trucks 4WD,1/6/2014,562,403,490
2015,General Motors,Chevrolet,G2500 EXPRESS CONV 2WD CARGOMDPV,6.0,8,Auto,10,15,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Cargo Types",7/21/2014,875,590,747
2015,General Motors,Chevrolet,G2500 EXPRESS CONV 2WD CARGOMDPV,6.0,8,Auto,10,15,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Cargo Types",7/21/2014,868,582,740
2015,General Motors,GMC,G2500 SAVANA CONV 2WD CARGO MDPV,6.0,8,Auto,10,15,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Cargo Types",7/21/2014,875,590,747
2015,General Motors,GMC,G2500 SAVANA CONV 2WD CARGO MDPV,6.0,8,Auto,10,15,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Cargo Types",7/21/2014,868,582,740
2015,General Motors,Chevrolet,G2500 EXPRESS 2WD PASS MDPV,4.8,8,Auto,11,17,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,791,534,675
2015,General Motors,Chevrolet,G2500 EXPRESS 2WD PASS MDPV,6.0,8,Auto,11,16,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,830,564,710
2015,General Motors,Chevrolet,G2500 EXPRESS 2WD PASS MDPV,6.0,8,Auto,11,16,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,830,564,710
2015,General Motors,Chevrolet,G3500 EXPRESS 2WD PASS MDPV,4.8,8,Auto,11,17,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,794,536,678
2015,General Motors,Chevrolet,G3500 EXPRESS 2WD PASS MDPV,6.0,8,Auto,11,16,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,844,572,721
2015,General Motors,Chevrolet,G3500 EXPRESS 2WD PASS MDPV,6.0,8,Auto,11,16,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,840,568,718
2015,Ford Motor Company,Ford,Transit T150 Wagon,3.5,6,Auto,14,19,16,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",6/2/2014,626,471,556
2015,Ford Motor Company,Ford,Transit T150 Wagon FFV,3.7,6,Auto,14,19,16,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",6/2/2014,627,476,559
2015,General Motors,GMC,G2500 SAVANA 2WD PASS MDPV,4.8,8,Auto,11,17,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,791,534,675
2015,General Motors,GMC,G2500 SAVANA 2WD PASS MDPV,6.0,8,Auto,11,16,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,830,564,710
2015,General Motors,GMC,G2500 SAVANA 2WD PASS MDPV,6.0,8,Auto,11,16,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,830,564,710
2015,General Motors,GMC,G3500 SAVANA 2WD PASS MDPV,4.8,8,Auto,11,17,13,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,792,535,676
2015,General Motors,GMC,G3500 SAVANA 2WD PASS MDPV,6.0,8,Auto,11,16,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,842,571,720
2015,General Motors,GMC,G3500 SAVANA 2WD PASS MDPV,6.0,8,Auto,11,16,12,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear","Vans, Passenger Type",7/21/2014,837,567,716
2015,General Motors,Cadillac,XTS HEARSE,3.6,6,Auto,14,21,17,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Special Purpose Vehicle 2WD,5/30/2014,625,432,538
2015,General Motors,Cadillac,XTS LIMO,3.6,6,Auto,14,21,17,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Special Purpose Vehicle 2WD,5/30/2014,614,424,528
2015,Chrysler Group LLC,Chrysler,Town & Country,3.6,6,Auto,17,25,20,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",8/4/2014,518,354,444
2015,Chrysler Group LLC,Dodge,Grand Caravan,3.6,6,Auto,17,25,20,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",8/4/2014,518,354,444
2015,Honda,Honda,ODYSSEY 2WD,3.5,6,Auto,19,28,22,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",8/1/2014,468,321,402
2015,MAZDA,MAZDA,MAZDA 5,2.5,4,Auto,21,28,24,Naturally Aspirated,Semi-Automatic,5,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",7/24/2014,413,317,370
2015,Chrysler Group LLC,RAM,C/V Tradesman,3.6,6,Auto,18,26,21,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",8/4/2014,504,345,432
2015,Chrysler Group LLC,RAM,C/V Tradesman,3.6,6,Auto,18,26,21,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",8/4/2014,504,345,432
2015,Honda,Acura,MDX 2WD,3.5,6,Auto,20,28,23,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,6/3/2014,448,313,387
2015,Honda,Acura,RDX 2WD,3.5,6,Auto,20,28,23,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,4/1/2014,443,315,385
2015,BMW,BMW,X3 sDrive 28i,2.0,4,Auto,21,28,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Small SUV 2WD,4/1/2014,419,315,372
2015,General Motors,Chevrolet,CAPTIVA FWD,2.4,4,Auto,20,28,23,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,444,318,386
2015,General Motors,Chevrolet,EQUINOX FWD,2.4,4,Auto,22,32,26,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,398,278,344
2015,General Motors,Chevrolet,EQUINOX FWD,2.4,4,Auto,22,32,26,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,398,278,344
2015,General Motors,Chevrolet,EQUINOX FWD,3.6,6,Auto,17,24,20,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,536,370,444
2015,Chrysler Group LLC,Dodge,Journey,2.4,4,Auto,19,26,21,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Front",Small SUV 2WD,7/14/2014,479,346,419
2015,Chrysler Group LLC,Dodge,Journey,3.6,6,Auto,17,25,19,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,7/14/2014,538,356,456
2015,General Motors,GMC,TERRAIN FWD,2.4,4,Auto,22,32,26,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,398,278,344
2015,General Motors,GMC,TERRAIN FWD,2.4,4,Auto,22,32,26,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,398,278,344
2015,General Motors,GMC,TERRAIN FWD,3.6,6,Auto,17,24,20,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/30/2014,536,370,444
2015,Honda,Honda,PILOT 2WD,3.5,6,Auto,18,25,21,Naturally Aspirated,Automatic,5,"2-Wheel Drive, Front",Small SUV 2WD,6/3/2014,500,349,432
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,2.0,4,Auto,23,29,25,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,6/2/2014,382,306,348
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,2.4,4,Auto,21,28,24,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,6/1/2014,425,309,373
2015,Nissan,INFINITI,QX70 RWD,3.7,6,Auto,17,24,19,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Small SUV 2WD,5/7/2014,525,374,457
2015,Chrysler Group LLC,Jeep,Cherokee FWD,2.4,4,Auto,22,31,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,7/21/2014,414,291,359
2015,Chrysler Group LLC,Jeep,Cherokee FWD,2.4,4,Auto,22,31,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,7/21/2014,414,291,359
2015,Chrysler Group LLC,Jeep,Cherokee FWD,3.2,6,Auto,21,29,24,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,7/21/2014,430,307,375
2015,Chrysler Group LLC,Jeep,Compass FWD,2.0,4,Auto,22,27,24,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,406,333,373
2015,Chrysler Group LLC,Jeep,Compass FWD,2.0,4,Manual,23,30,26,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,385,294,344
2015,Chrysler Group LLC,Jeep,Compass FWD,2.4,4,Auto,21,28,23,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,424,323,379
2015,Chrysler Group LLC,Jeep,Patriot FWD,2.0,4,Auto,22,27,24,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,406,333,373
2015,Chrysler Group LLC,Jeep,Patriot FWD,2.0,4,Manual,23,30,26,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,385,294,344
2015,Chrysler Group LLC,Jeep,Patriot FWD,2.4,4,Auto,21,28,23,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,424,323,379
2015,Kia,KIA MOTORS CORPORATION,Sorento FWD,2.4,4,Auto,20,27,23,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,1/2/2014,440,325,388
2015,Kia,KIA MOTORS CORPORATION,Sorento FWD,3.3,6,Auto,18,25,21,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,1/2/2014,484,354,425
2015,Kia,KIA MOTORS CORPORATION,Sportage FWD,2.0,4,Auto,20,26,23,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,6/2/2014,436,339,393
2015,Kia,KIA MOTORS CORPORATION,Sportage FWD,2.4,4,Auto,21,28,24,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,6/2/2014,426,309,373
2015,Toyota,LEXUS,RX 350,3.5,6,Auto,18,25,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,3/10/2014,487,356,428
2015,Toyota,LEXUS,RX 450h,3.5,6,Auto,32,28,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Small SUV 2WD,3/10/2014,281,317,297
2015,Ford Motor Company,Lincoln,MKC  FWD,2.0,4,Auto,20,29,23,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,5/19/2014,445,307,387
2015,Ford Motor Company,Lincoln,MKX FWD,3.7,6,Auto,18,26,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,8/4/2014,502,345,431
2015,MAZDA,MAZDA,CX-5 2WD,2.0,4,Auto,26,32,29,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,1/2/2014,335,274,307
2015,MAZDA,MAZDA,CX-5 2WD,2.0,4,Manual,26,35,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Small SUV 2WD,1/2/2014,339,256,302
2015,MAZDA,MAZDA,CX-5 2WD,2.5,4,Auto,25,32,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,1/2/2014,360,280,324
2015,MAZDA,MAZDA,CX-9 2WD,3.7,6,Auto,17,24,19,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,7/25/2014,525,372,457
2015,Mercedes-Benz,Mercedes-Benz,GLK 350,3.5,6,Auto,19,26,22,Naturally Aspirated,Automatic,7,"2-Wheel Drive, Rear",Small SUV 2WD,6/6/2014,468,345,413
2015,Mercedes-Benz,Mercedes-Benz,GLK 350,3.5,6,Auto,19,25,21,Naturally Aspirated,Automatic,7,"2-Wheel Drive, Rear",Small SUV 2WD,6/16/2014,474,350,418
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,2.4,4,Auto,25,31,27,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Small SUV 2WD,7/1/2014,356,287,325
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,2.0,4,Auto,25,32,28,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Small SUV 2WD,7/1/2014,348,271,313
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,2.0,4,Manual,24,30,26,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Small SUV 2WD,7/1/2014,373,298,339
2015,Volkswagen Group of,Volkswagen,Tiguan,2.0,4,Auto,21,26,23,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,7/14/2014,431,344,392
2015,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,2.0,4,Auto,24,31,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Small SUV 2WD,1/3/2014,371,287,333
2015,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,2.0,4,Auto,22,30,25,Turbocharged+Supercharged,Semi-Automatic,8,"2-Wheel Drive, Front",Small SUV 2WD,1/3/2014,407,293,356
2015,Volvo,"Volvo Cars of North America, LLC",XC70 FWD,2.0,4,Auto,24,31,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Small SUV 2WD,1/3/2014,371,287,333
2015,Honda,Acura,MDX 4WD,3.5,6,Auto,18,27,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,6/3/2014,485,331,416
2015,Honda,Acura,RDX 4WD,3.5,6,Auto,19,27,22,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,4/1/2014,456,329,399
2015,Volkswagen Group of,Audi,Q5,2.0,4,Auto,20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/9/2014,452,322,393
2015,Volkswagen Group of,Audi,Q5,3.0,6,Auto,18,26,21,Supercharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/9/2014,496,347,429
2015,Volkswagen Group of,Audi,Q5,3.0,6,Auto,24,31,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/10/2014,430,328,385
2015,Volkswagen Group of,Audi,Q5 Hybrid,2.0,4,Auto,24,30,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/9/2014,369,298,337
2015,Volkswagen Group of,Audi,SQ5,3.0,6,Auto,17,24,19,Supercharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/9/2014,528,373,458
2015,BMW,BMW,X3 xDrive28d,2.0,4,Auto,27,34,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,4/18/2014,374,299,340
2015,BMW,BMW,X3 xDrive28i,2.0,4,Auto,21,28,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,4/1/2014,419,315,372
2015,BMW,BMW,X3 xDrive35i,3.0,6,Auto,19,26,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,4/1/2014,473,343,415
2015,BMW,BMW,X4 xDrive28i,2.0,4,Auto,20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/27/2014,445,313,386
2015,BMW,BMW,X4 xDrive35i,3.0,6,Auto,19,27,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,6/26/2014,479,333,413
2015,General Motors,Chevrolet,EQUINOX AWD,2.4,4,Auto,20,29,23,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,5/31/2014,435,310,379
2015,General Motors,Chevrolet,EQUINOX AWD,2.4,4,Auto,20,29,23,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,7/14/2014,435,310,379
2015,General Motors,Chevrolet,EQUINOX AWD,3.6,6,Auto,16,23,19,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,5/30/2014,559,387,468
2015,Chrysler Group LLC,Dodge,Journey AWD,3.6,6,Auto,16,24,19,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,7/14/2014,548,374,470
2015,General Motors,GMC,TERRAIN AWD,2.4,4,Auto,20,29,23,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,5/31/2014,435,310,379
2015,General Motors,GMC,TERRAIN AWD,3.6,6,Auto,16,23,19,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,5/30/2014,559,387,468
2015,Honda,Honda,PILOT 4WD,3.5,6,Auto,17,24,20,Naturally Aspirated,Automatic,5,All Wheel Drive,Small SUV 4WD,6/3/2014,514,364,446
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,2.0,4,Auto,21,25,23,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,6/1/2014,432,346,393
2015,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,2.4,4,Auto,20,25,22,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,6/2/2014,445,347,401
2015,Nissan,INFINITI,QX70 AWD,3.7,6,Auto,16,22,18,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Small SUV 4WD,5/7/2014,551,407,486
2015,Chrysler Group LLC,Jeep,Cherokee 4X4,2.4,4,Auto,21,28,24,Naturally Aspirated,Automatic,9,All Wheel Drive,Small SUV 4WD,7/21/2014,426,315,376
2015,Chrysler Group LLC,Jeep,Cherokee 4X4,2.4,4,Auto,21,28,24,Naturally Aspirated,Automatic,9,All Wheel Drive,Small SUV 4WD,7/21/2014,426,315,376
2015,Chrysler Group LLC,Jeep,Cherokee 4X4,3.2,6,Auto,20,28,23,Naturally Aspirated,Automatic,9,All Wheel Drive,Small SUV 4WD,7/21/2014,439,321,385
2015,Chrysler Group LLC,Jeep,Cherokee 4x4 Active Drive II,2.4,4,Auto,21,27,23,Naturally Aspirated,Automatic,9,4-Wheel Drive,Small SUV 4WD,7/21/2014,429,327,383
2015,Chrysler Group LLC,Jeep,Cherokee 4x4 Active Drive II,3.2,6,Auto,19,26,22,Naturally Aspirated,Automatic,9,4-Wheel Drive,Small SUV 4WD,8/1/2014,475,338,414
2015,Chrysler Group LLC,Jeep,Cherokee Trailhawk 4X4,2.4,4,Auto,19,25,22,Naturally Aspirated,Automatic,9,4-Wheel Drive,Small SUV 4WD,7/21/2014,456,354,410
2015,Chrysler Group LLC,Jeep,Cherokee Trailhawk 4X4,3.2,6,Auto,19,26,22,Naturally Aspirated,Automatic,9,4-Wheel Drive,Small SUV 4WD,7/21/2014,462,340,407
2015,Chrysler Group LLC,Jeep,Compass 4X4,2.4,4,Auto,21,27,23,Naturally Aspirated,Automatic,6,4-Wheel Drive,Small SUV 4WD,8/4/2014,430,330,385
2015,Chrysler Group LLC,Jeep,Compass 4X4,2.4,4,Auto,20,23,21,Naturally Aspirated,Continuously Variable,1,4-Wheel Drive,Small SUV 4WD,8/4/2014,441,387,416
2015,Chrysler Group LLC,Jeep,Compass 4X4,2.4,4,Manual,22,27,24,Naturally Aspirated,Manual,5,4-Wheel Drive,Small SUV 4WD,8/4/2014,401,326,367
2015,Chrysler Group LLC,Jeep,Patriot 4X4,2.4,4,Auto,21,27,23,Naturally Aspirated,Automatic,6,4-Wheel Drive,Small SUV 4WD,8/4/2014,430,330,385
2015,Chrysler Group LLC,Jeep,Patriot 4X4,2.4,4,Auto,20,23,21,Naturally Aspirated,Continuously Variable,1,4-Wheel Drive,Small SUV 4WD,8/4/2014,441,387,416
2015,Chrysler Group LLC,Jeep,Patriot 4X4,2.4,4,Manual,22,27,24,Naturally Aspirated,Manual,5,4-Wheel Drive,Small SUV 4WD,8/4/2014,401,326,367
2015,Chrysler Group LLC,Jeep,Wrangler 4X4,3.6,6,Auto,17,21,18,Naturally Aspirated,Automatic,5,4-Wheel Drive,Small SUV 4WD,7/21/2014,532,420,482
2015,Chrysler Group LLC,Jeep,Wrangler 4X4,3.6,6,Manual,17,21,18,Naturally Aspirated,Manual,6,4-Wheel Drive,Small SUV 4WD,7/21/2014,537,412,481
2015,Chrysler Group LLC,Jeep,Wrangler Unlimited 4X4,3.6,6,Auto,16,20,18,Naturally Aspirated,Automatic,5,4-Wheel Drive,Small SUV 4WD,7/21/2014,557,442,505
2015,Chrysler Group LLC,Jeep,Wrangler Unlimited 4X4,3.6,6,Manual,16,21,18,Naturally Aspirated,Manual,6,4-Wheel Drive,Small SUV 4WD,7/21/2014,564,428,503
2015,Kia,KIA MOTORS CORPORATION,Sorento AWD,2.4,4,Auto,19,25,22,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,1/2/2014,455,350,408
2015,Kia,KIA MOTORS CORPORATION,Sorento AWD,3.3,6,Auto,18,24,20,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,1/2/2014,506,378,449
2015,Kia,KIA MOTORS CORPORATION,Sportage AWD,2.0,4,Auto,19,24,21,Turbocharged,Automatic,6,All Wheel Drive,Small SUV 4WD,6/2/2014,470,360,421
2015,Kia,KIA MOTORS CORPORATION,Sportage AWD,2.4,4,Auto,19,26,22,Naturally Aspirated,Automatic,6,All Wheel Drive,Small SUV 4WD,6/2/2014,451,339,400
2015,Jaguar Land Rover L,Land Rover,LR2,2.0,4,Auto,17,24,20,Turbocharged,Semi-Automatic,9,4-Wheel Drive,Small SUV 4WD,5/1/2014,509,376,450
2015,Toyota,LEXUS,RX 350 AWD,3.5,6,Auto,18,24,20,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,3/10/2014,506,370,445
2015,Toyota,LEXUS,RX 350 AWD,3.5,6,Auto,18,26,21,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,3/10/2014,482,345,420
2015,Toyota,LEXUS,RX 450h AWD,3.5,6,Auto,30,28,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,3/10/2014,299,320,309
2015,Ford Motor Company,Lincoln,MKC  AWD,2.0,4,Auto,19,26,22,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,5/19/2014,468,343,404
2015,Ford Motor Company,Lincoln,MKC  AWD,2.3,4,Auto,18,26,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,5/19/2014,489,347,425
2015,Ford Motor Company,Lincoln,MKX AWD,3.7,6,Auto,17,23,19,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,8/4/2014,516,389,459
2015,MAZDA,MAZDA,CX-5 4WD,2.0,4,Auto,25,31,28,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,1/2/2014,349,287,321
2015,MAZDA,MAZDA,CX-5 4WD,2.5,4,Auto,24,30,26,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,1/2/2014,372,297,338
2015,MAZDA,MAZDA,CX-9 4WD,3.7,6,Auto,16,22,18,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,7/25/2014,543,404,480
2015,Mercedes-Benz,Mercedes-Benz,GLK 350 4MATIC,3.5,6,Auto,18,24,20,Naturally Aspirated,Automatic,7,4-Wheel Drive,Small SUV 4WD,6/6/2014,492,386,444
2015,Mercedes-Benz,Mercedes-Benz,GLK 350 4MATIC,3.5,6,Auto,18,25,21,Naturally Aspirated,Automatic,7,4-Wheel Drive,Small SUV 4WD,7/1/2014,488,360,430
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,2.4,4,Auto,24,29,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,Small SUV 4WD,7/1/2014,372,301,340
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,3.0,6,Auto,20,28,23,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Small SUV 4WD,7/1/2014,433,318,381
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,2.0,4,Auto,24,30,27,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,Small SUV 4WD,7/1/2014,359,288,327
2015,Porsche,Porsche,Macan S,3.0,6,Auto,17,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,5/9/2014,517,388,459
2015,Porsche,Porsche,Macan Turbo,3.6,6,Auto,17,23,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Small SUV 4WD,5/9/2014,537,382,467
2015,Subaru,Subaru,FORESTER,2.0,4,Auto,24,32,27,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,2/3/2014,365,283,328
2015,Subaru,Subaru,FORESTER,2.0,4,Auto,23,28,25,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Small SUV 4WD,2/3/2014,384,323,357
2015,Subaru,Subaru,FORESTER,2.0,4,Manual,22,29,25,Naturally Aspirated,Manual,6,All Wheel Drive,Small SUV 4WD,2/3/2014,404,310,362
2015,Subaru,Subaru,OUTBACK,2.5,4,Auto,25,33,28,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,6/2/2014,353,269,315
